Class,Dataset Name,Order,Variable Name,Label,Type,Codelist,Value list,Format,Role,Notes,Core
Interventions,EX,27,EPOCH,Epoch,Char,C99079,,,Timing,"Trial epoch of the exposure record. Examples: ""RUN-IN"", ""TREATMENT"".",Perm
Interventions,EX,28,EXSTDTC,Start Date/Time of Treatment,Char,,,ISO 8601 datetime or interval,Timing,The date/time when administration of the treatment indicated by EXTRT and EXDOSE began.,Exp
Interventions,EX,29,EXENDTC,End Date/Time of Treatment,Char,,,ISO 8601 datetime or interval,Timing,"The date/time when administration of the treatment indicated by EXTRT and EXDOSE ended. For administrations considered given at a point in time (e.g., oral tablet, pre-filled syringe injection), where only an administration date/time is collected, EXSTDTC should be copied to EXENDTC as the standard representation.",Exp
Interventions,EX,30,EXSTDY,Study Day of Start of Treatment,Num,,,,Timing,Study day of EXSTDTC relative to DM.RFSTDTC.,Perm
Interventions,EX,31,EXENDY,Study Day of End of Treatment,Num,,,,Timing,Study day of EXENDTC relative to DM.RFSTDTC.,Perm
Interventions,EX,32,EXDUR,Duration of Treatment,Char,,,ISO 8601 duration,Timing,Collected duration of administration. Used only if collected on the CRF and not derived from start and end date/times.,Perm
Interventions,EX,33,EXTPT,Planned Time Point Name,Char,,,,Timing,"Text description of time when administration should occur. This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See EXTPTNUM and EXTPTREF.",Perm
Interventions,EX,34,EXTPTNUM,Planned Time Point Number,Num,,,,Timing,Numerical version of EXTPT to aid in sorting.,Perm
Interventions,EX,35,EXELTM,Planned Elapsed Time from Time Point Ref,Char,,,ISO 8601 duration,Timing,Planned elapsed time relative to the planned fixed reference (EXTPTREF). This variable is useful where there are repetitive measures. Not a clock time.,Perm
Interventions,EX,36,EXTPTREF,Time Point Reference,Char,,,,Timing,"Name of the fixed reference point referred to by EXELTM, EXTPTNUM, and EXTPT. Examples: PREVIOUS DOSE, PREVIOUS MEAL.",Perm
Interventions,EX,37,EXRFTDTC,Date/Time of Reference Time Point,Char,,,ISO 8601 datetime or interval,Timing,Date/time for a fixed reference time point defined by EXTPTREF.,Perm
Interventions,ML,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Interventions,ML,2,DOMAIN,Domain Abbreviation,Char,,ML,,Identifier,Two-character abbreviation for the domain.,Req
Interventions,ML,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Interventions,ML,4,MLSEQ,Sequence Number,Num,,,,Identifier,Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.,Req
Interventions,ML,5,MLGRPID,Group ID,Char,,,,Identifier,Used to tie together a block of related records in a single domain for a subject.,Perm
Interventions,ML,6,MLSPID,Sponsor-Defined Identifier,Char,,,,Identifier,"Sponsor-defined reference number. Examples: a number preprinted on the CRF as an explicit line identifier, record identifier defined in the sponsor's operational database.",Perm
Interventions,ML,7,MLTRT,Name of Meal,Char,,,,Topic,Verbatim food product name that is either preprinted or collected on a CRF.,Req
Interventions,ML,8,MLCAT,Category for Meal,Char,,,,Grouping Qualifier,Used to define a category of MLTRT values.,Perm
Interventions,ML,9,MLSCAT,Subcategory for Meal,Char,,,,Grouping Qualifier,Used to define a further categorization of MLCAT values.,Perm
Interventions,ML,10,MLPRESP,ML Pre-specified,Char,C66742,,,Variable Qualifier,"Used when a specific meal is prespecified on a CRF. Values should be ""Y"" or null.",Perm
Interventions,ML,11,MLOCCUR,ML Occurrence,Char,C66742,,,Record Qualifier,Used to record whether a prespecified meal occurred when information about the occurrence of a specific meal is solicited.,Perm
Interventions,ML,12,MLSTAT,Completion Status,Char,C66789,,,Record Qualifier,"Used to indicate when a question about the occurrence of a prespecified meal was not answered. Should be null or have a value of ""NOT DONE"".",Perm
Interventions,ML,13,MLREASND,Reason Meal Not Collected,Char,,,,Record Qualifier,"Describes the reason a response to a question about the occurrence of a meal was not collected. Used in conjunction with MLSTAT when value is ""NOT DONE"".",Perm
Interventions,ML,14,MLDOSE,Dose,Num,,,,Record Qualifier,Amount of MLTRT consumed. Not populated when MLDOSTXT is populated.,Perm
Interventions,ML,15,MLDOSTXT,Dose Description,Char,,,,Record Qualifier,"Amount description of MLTRT consumed, collected in text form. Not populated when MLDOSE is populated. Examples: ""<1 per day"", ""200-400"".",Perm
Interventions,ML,16,MLDOSU,Dose Units,Char,C71620,,,Variable Qualifier,"Units for MLDOSE, MLDOSTOT, or MLDOSTXT.",Perm
Interventions,ML,17,MLDOSFRM,Dose Form,Char,C66726,,,Variable Qualifier,"Dosage form for MLTRT. Example: ""BAR, CHEWABLE"".",Perm
Interventions,ML,18,VISITNUM,Visit Number,Num,,,,Timing,"Clinical encounter number. Numeric version of VISIT, used for sorting.",Perm
Interventions,ML,19,VISIT,Visit Name,Char,,,,Timing,Protocol-defined description of a clinical encounter.,Perm
Interventions,ML,20,VISITDY,Planned Study Day of Visit,Num,,,,Timing,Planned study day of VISIT. Should be an integer.,Perm
Interventions,ML,21,TAETORD,Planned Order of Element within Arm,Num,,,,Timing,Number that gives the planned order of the element within the arm for the element in which the meal started.,Perm
Interventions,ML,22,EPOCH,Epoch,Char,C99079,,,Timing,Epoch associated with the start date/time of the meal.,Perm
Interventions,ML,23,MLDTC,Date/Time of Collection,Char,,,ISO 8601 datetime or interval,Timing,Collection date and time of the meal represented in ISO 8601 character format.,Perm
Interventions,ML,24,MLSTDTC,Start Date/Time of Meal,Char,,,ISO 8601 datetime or interval,Timing,Start date/time of the meal represented in ISO 8601 character format.,Perm
Interventions,ML,25,MLENDTC,End Date/Time of Meal,Char,,,ISO 8601 datetime or interval,Timing,End date/time of the meal represented in ISO 8601 character format.,Perm
Interventions,ML,26,MLDY,Study Day of Visit/Collection/Exam,Num,,,,Timing,Actual study day of the visit/collection expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.,Perm
Interventions,ML,27,MLSTDY,Study Day of Start of Meal,Num,,,,Timing,Actual study day of start of the meal expressed in integer days relative to sponsor-defined RFSTDTC in Demographics.,Perm
Interventions,ML,28,MLENDY,Study Day of End of Meal,Num,,,,Timing,Actual study day of end of the meal expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.,Perm
Interventions,ML,29,MLDUR,Duration of Meal,Char,,,ISO 8601 duration,Timing,Collected duration of the meal represented in ISO 8601 character format. Used only if collected on the CRF and not derived.,Perm
Interventions,ML,30,MLTPT,Planned Time Point Name,Char,,,,Timing,Text description of time when a measurement or observation should be taken as defined in the protocol. This may be represented as an elapsed time relative to a fixed reference point. See MLTPTNUM and MLTPTREF.,Perm
Interventions,ML,31,MLTPTNUM,Planned Time Point Number,Num,,,,Timing,Numeric version of planned time point used in sorting.,Perm
Interventions,ML,32,MLELTM,Planned Elapsed Time from Time Point Ref,Char,,,ISO 8601 duration,Timing,Planned elapsed time (in ISO 8601) relative to the planned fixed reference (MLTPTREF). This variable is useful when there are repetitive measures. Not a clock time or a date/time variable. Represented as an ISO 8601 duration.,Perm
Interventions,ML,33,MLTPTREF,Time Point Reference,Char,,,,Timing,"Description of the fixed reference point referred to by MLELTM, MLTPTNUM, and MLTPT.",Perm
Interventions,ML,34,MLRFTDTC,Date/Time of Reference Time Point,Char,,,ISO 8601 datetime or interval,Timing,Date/time for a fixed reference time point defined by MLTPTREF in ISO 8601 character format.,Perm
Interventions,ML,35,MIDS,Disease Milestone Instance Name,Char,,,,Timing,The name of a specific instance of a disease milestone type (MIDSTYPE) described in the Trial Disease Milestones dataset. This should be unique within a subject. Used only in conjunction with RELMIDS and MIDSDTC.,Perm
Interventions,ML,36,RELMIDS,Temporal Relation to Milestone Instance,Char,,,,Timing,"The temporal relationship of the observation to the disease milestone instance name in MIDS. Examples: ""IMMEDIATELY BEFORE"", ""AT TIME OF"", ""AFTER"".",Perm
Interventions,ML,37,MIDSDTC,Disease Milestone Instance Date/Time,Char,,,ISO 8601 datetime or interval,Timing,"The start date/time of the disease milestone instance name in MIDS, in ISO 8601 format.",Perm
Interventions,PR,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Interventions,PR,2,DOMAIN,Domain Abbreviation,Char,,PR,,Identifier,Two-character abbreviation for the domain.,Req
Interventions,PR,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Interventions,PR,4,PRSEQ,Sequence Number,Num,,,,Identifier,Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.,Req
Interventions,PR,5,PRGRPID,Group ID,Char,,,,Identifier,Used to link together a block of related records within a subject in a domain.,Perm
Interventions,PR,6,PRSPID,Sponsor-Defined Identifier,Char,,,,Identifier,"Sponsor-defined identifier. Example: preprinted line identifier on a CRF, record identifier defined in the sponsor's operational database.",Perm
Interventions,PR,7,PRLNKID,Link ID,Char,,,,Identifier,Used to facilitate identification of relationships between records.,Perm
Interventions,PR,8,PRLNKGRP,Link Group ID,Char,,,,Identifier,Used to facilitate identification of relationships between records.,Perm
Interventions,PR,9,PRTRT,Reported Name of Procedure,Char,,,,Topic,"Name of procedure performed, either preprinted or collected on a CRF.",Req
Interventions,PR,10,PRDECOD,Standardized Procedure Name,Char,C101858,,,Synonym Qualifier,"Standardized or dictionary-derived name of PRTRT. If the codelist ""PROCEDUR"" is not used, the sponsor is expected to provide the dictionary name and version used to map the terms in the external codelist element in the Define-XML document. If an intervention term does not have a decode value, then PRDECOD will be null.",Perm
Interventions,PR,11,PRCAT,Category,Char,,,,Grouping Qualifier,Used to define a category of procedure values.,Perm
Interventions,PR,12,PRSCAT,Subcategory,Char,,,,Grouping Qualifier,Used to define a further categorization of PRCAT values.,Perm
Interventions,PR,13,PRPRESP,Pre-specified,Char,C66742,,,Variable Qualifier,"Used when a specific procedure is pre-specified on a CRF. Values should be ""Y"" or null.",Perm
Interventions,PR,14,PROCCUR,Occurrence,Char,C66742,,,Record Qualifier,Used to record whether a prespecified procedure occurred when information about the occurrence of a specific procedure is solicited.,Perm
Interventions,PR,15,PRINDC,Indication,Char,,,,Record Qualifier,"Denotes the indication for the procedure (e.g., why the procedure was performed).",Perm
Interventions,PR,16,PRDOSE,Dose,Num,,,,Record Qualifier,Amount of PRTRT administered. Not populated when PRDOSTXT is populated.,Perm
Interventions,PR,17,PRDOSTXT,Dose Description,Char,,,,Record Qualifier,"Dosing information collected in text form. Examples: ""<1"", ""200-400"". Not populated when PRDOSE is populated.",Perm
Interventions,PR,18,PRDOSU,Dose Units,Char,C71620,,,Variable Qualifier,"Units for PRDOSE, PRDOSTOT, or PRDOSTXT.",Perm
Interventions,PR,19,PRDOSFRM,Dose Form,Char,C66726,,,Variable Qualifier,Dose form for PRTRT.,Perm
Interventions,PR,20,PRDOSFRQ,Dosing Frequency per Interval,Char,C71113,,,Record Qualifier,Usually expressed as the number of doses given per a specific interval.,Perm
Interventions,PR,21,PRDOSRGM,Intended Dose Regimen,Char,,,,Record Qualifier,Text description of the intended schedule or regimen for the procedure.,Perm
Interventions,PR,22,PRROUTE,Route of Administration,Char,C66729,,,Variable Qualifier,Route of administration for PRTRT.,Perm
Interventions,PR,23,PRLOC,Location of Procedure,Char,C74456,,,Record Qualifier,Anatomical location of a procedure.,Perm
Interventions,PR,24,PRLAT,Laterality,Char,C99073,,,Variable Qualifier,Qualifier for anatomical location or specimen further detailing laterality.,Perm
Interventions,PR,25,PRDIR,Directionality,Char,C99074,,,Variable Qualifier,Qualifier for anatomical location or specimen further detailing directionality.,Perm
Interventions,PR,26,PRPORTOT,Portion or Totality,Char,C99075,,,Variable Qualifier,"Qualifier for anatomical location or specimen further detailing the distribution, which means arrangement of, apportioning of.",Perm
Interventions,PR,27,VISITNUM,Visit Number,Num,,,,Timing,"Clinical encounter number. Numeric version of VISIT, used for sorting.",Perm
Interventions,PR,28,VISIT,Visit Name,Char,,,,Timing,Protocol-defined description of a clinical encounter.,Perm
Interventions,PR,29,VISITDY,Planned Study Day of Visit,Num,,,,Timing,Planned study day of VISIT. Should be an integer.,Perm
